title,abbr,key,category,parent,parent_key,description,url,jurisdiction,jurisdiction_code,source,source_url,address,contact,email,tags,created_at,updated_at
Comune di Vairano Patenora,,it/c_l540,,,,,http://www.comune.vairano-patenora.ce.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l540,Via Roma N. 30 - 81058 Vairano Patenora (CE) Italy,,elettorale.vairanopatenora@asmepec.it,,2013-05-04,2013-05-04
Comune di Valbondione,,it/c_l544,,,,,http://www.comune.valbondione.bg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l544,Via Beltrame  34 - 24020 Valbondione (BG) Italy,,info@comune.valbondione.bg.it,,2013-05-04,2013-05-04
Comune di Valbrembo,,it/c_l545,,,,,http://www.comune.valbrembo.bg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l545,Via Roma  65 - 24030 Valbrembo (BG) Italy,,comune.valbrembo@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Valbrevenna,,it/c_l546,,,,,http://www.comune.valbrevenna.ge.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l546,Localita' Molino Vecchio N. 13 - 16010 Valbrevenna (GE) Italy,,protocollo@pec.comune.valbrevenna.ge.it,,2013-05-04,2013-05-04
Comune di Valbrona,,it/c_l547,,,,,http://www.comune.valbrona.co.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l547,Via Vittorio Veneto  8 - 22039 Valbrona (CO) Italy,,comunevalbrona@halleycert.it,,2013-05-04,2013-05-04
Comune di Vico Canavese,,it/c_l548,,,,,http://www.comune.vico.to.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l548,Largo Gillio  1 - 10080 Vico Canavese (TO) Italy,,vico.canavese@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Valda,,it/c_l550,,,,,http://www.comunevalda.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l550,Via Centrale  38 - 38030 Valda (TN) Italy,,valda@postemailcertificata.it,,2013-05-04,2013-05-04
Comune di Valdagno,,it/c_l551,,,,,http://www.comune.valdagno.vi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l551,p. Municipio  8 - 36078 VALDAGNO (VI) Italy,,comune.valdagno@legalmail.it,,2013-05-04,2013-05-04
Comune di Valdaora,,it/c_l552,,,,,http://www.gemeinde.olang.bz.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l552,Piazza Floriani 18 - 39030 Valdaora (BZ) Italy,,olang.valdaora@legalmail.it,,2013-05-04,2013-05-04
Comune di Valdastico,,it/c_l554,,,,,http://www.comune.valdastico.vi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l554,Largo Savoia  1 - 36040 Valdastico (VI) Italy,,valdastico.vi@cert.ip-veneto.net,,2013-05-04,2013-05-04
Comune di Val della Torre,,it/c_l555,,,,,http://www.valdellatorre.gov.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l555,Piazza Municipio 1 - 10040 Val della Torre (TO) Italy,,protocollo.comunevaldellatorre.to@pec.it,,2013-05-04,2013-05-04
Comune di Valdengo,,it/c_l556,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l556,Via Roma N. 101 - 13855 Valdengo (BI) Italy,,valdengo@pec.ptbiellese.it,,2013-05-04,2013-05-04
Comune di Valdidentro,,it/c_l557,,,,,http://www.comune.valdidentro.so.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l557,Piazza IV Novembre  5 - 23038 Valdidentro (SO) Italy,,valdidentro@pec.cmav.so.it,,2013-05-04,2013-05-04
Comune di Valdieri,,it/c_l558,,,,,http://www.comune.valdieri.cn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l558,Piazza Della Resistenza 2 - 12010 Valdieri (CN) Italy,,valdieri@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Secugnago,,it/c_l561,,,,,http://www.comune.secugnago.lo.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l561,Piazza Matteotti  9 - 26826 Secugnago (LO) Italy,,comune.secugnago@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Valdina,,it/c_l5618r,,,,,http://comune.valdina.me.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l5618r,Via Torre  2 - 98040 Valdina (ME) Italy,,protocollo@pec.comune.valdina.me.it,,2013-05-04,2013-05-04
Comune di Val di Nizza,,it/c_l562,,,,,http://www.comune.valdinizza.pv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l562,Via Casa Ponte  7 - 27050 Val di Nizza (PV) Italy,,comune.valdinizza@pec.provincia.pv.it,,2013-05-04,2013-05-04
Comune di Valdisotto,,it/c_l563,,,,,http://www.comune.valdisotto.so.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l563,Via A.De Gasperi  1 - 23030 Valdisotto (SO) Italy,,valdisotto@pec.cmav.so.it,,2013-05-04,2013-05-04
Comune di Val di Vizze,,it/c_l564,,,,,http://www.comune.valdivizze.bz.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l564,Prati N. 110 - 39049 Val Di Vizze (BZ) Italy,,pfitsch.valdivizze@legalmail.it,,2013-05-04,2013-05-04
Comune di Valdobbiadene,,it/c_l565,,,,,http://www.comune.valdobbiadene.tv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l565,p. Marconi 1 - 31049 Valdobbiadene (TV) Italy,,comune.valdobbiadene.tv@pecveneto.it,,2013-05-04,2013-05-04
Comune di Valduggia,,it/c_l566,,,,,http://www.comune.valduggia.vc.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l566,Piazza G Ferrari12 - 13018 Valduggia (VC) Italy,,valduggia@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Valeggio Sul Mincio,,it/c_l567,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l567,p. Carlo Alberto 48 - 37067 Valeggio sul Mincio (VR) Italy,,protocollo@comunevaleggiosulmincio.legalmailpa.it,,2013-05-04,2013-05-04
Comune di Valeggio,,it/c_l568,,,,,http://www.comune.valeggio.pv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l568,Via Vittorio Veneto  12 - 27020 Valeggio (PV) Italy,,comune.valeggio@pec.provincia.pv.it,,2013-05-04,2013-05-04
Comune di Valentano,,it/c_l569,,,,,http://www.comune.valentano.vt.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l569,Piazza Cavour  1 - 01018 Valentano (VT) Italy,,comune.valentano.vt@legalmail.it,,2013-05-04,2013-05-04
Comune di Valenza,,it/c_l570,,,,,http://www.comune.valenza.al.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l570,Via Pellizzari 2 - 15048 Valenza (AL) Italy,,comune@cert.comune.valenza.al.it,,2013-05-04,2013-05-04
Comune di Valenzano,,it/c_l571,,,,,http://www.comune.valenzano.ba.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l571,Largo Marconi 58 - 70010 Valenzano (BA) Italy,,protocollo.comunevalenzano@pec.rupar.puglia.it,,2013-05-04,2013-05-04
Comune di Valera Fratta,,it/c_l572,,,,,http://comunevalerafratta.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l572,Piazza Vittoria N.6 - 26859 Valera Fratta (LO) Italy,,valerafratta@cert.elaus2002.net,,2013-05-04,2013-05-04
Comune di Valfabbrica,,it/c_l573,,,,,http://www.comune.valfabbrica.pg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l573,Via G. Mameli  14 - 06029 Valfabbrica (PG) Italy,,comune.valfabbrica@postacert.umbria.it,,2013-05-04,2013-05-04
Comune di Valfenera,,it/c_l574,,,,,http://www.comune.valfenera.at.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l574,P.zza T. Villa  3 - 14017 Valfenera (AT) Italy,,valfenera@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Valfloriana,,it/c_l575,,,,,http://www.comunevalfloriana.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l575,Frazione Casatta  1 - 38040 Valfloriana (TN) Italy,,comune@pec.comune.valfloriana.tn.it,,2013-05-04,2013-05-04
Comune di Valfurva,,it/c_l576,,,,,http://www.comune.valfurva.so.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l576,Piazza Frodaglio  3 - 23030 Valfurva (SO) Italy,,valfurva@pec.cmav.so.it,,2013-05-04,2013-05-04
Comune di Valganna,,it/c_l577,,,,,http://www.comune.valganna.va.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l577,Piazza Grandi  1 - 21039 Vaganna (VA) Italy,,comune.valganna@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Valgioie,,it/c_l578,,,,,http://www.comune.valgioie.to.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l578,Borgata Chiapero  9 - 10094 Valgioie (TO) Italy,,valgioie@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Valgoglio,,it/c_l579,,,,,http://www.comune.valgoglio.bg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l579,Piazza Don Severino Tiraboschi  4 - 24020 Valgoglio (BG) Italy,,comune.valgoglio@legalmail.it,,2013-05-04,2013-05-04
Comune di Valgrana,,it/c_l580,,,,,http://www.comune.valgrana.cn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l580,Via Roma  38 - - 12020 Valgrana (CN) Italy,,valgrana@postemailcertificata.it,,2013-05-04,2013-05-04
Comune di Valgreghentino,,it/c_l581,,,,,http://www.comune.valgreghentino.lc.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l581,Piazza Roma  2 - 23857 Valgreghentino (LC) Italy,,comune.valgreghentino@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Valgrisenche,,it/c_l582,,,,,http://www.comune.valgrisenche.ao.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l582,Frazione Capoluogo 9 - 11010 Valgrisenche (AO) Italy,,protocollo@pec.comune.valgrisenche.ao.it,,2013-05-04,2013-05-04
Comune di Valguarnera Caropepe,,it/c_l583,,,,,http://www.comune.valguarnera.en.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l583,Piazza Della Repubblica  10 - 94019 Valguarnera Caropepe (EN) Italy,,comunevalguarnera@pec.it,,2013-05-04,2013-05-04
Comune di Vallada Agordina,,it/c_l584,,,,,http://www.comune.valladaagordina.bl.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l584,F.ne Sachet  33 - 32020 Vallada Agordina (BL) Italy,,comune.vallada.bl@pecveneto.it,,2013-05-04,2013-05-04
Comune di Vallanzengo,,it/c_l586,,,,,http://www.comune.vallanzengo.bi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l586,Frazione Trabbia 1 - 13847 Vallanzengo (BI) Italy,,vallanzengo@pec.ptbiellese.it,,2013-05-04,2013-05-04
Comune di Vallarsa,,it/c_l588,,,,,http://www.comune.vallarsa.tn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l588,Via Roma 13 - Raossi di Vallarsa - 38060 Vallarsa (TN) Italy,,vallarsa@legalmail.it,,2013-05-04,2013-05-04
Comune di Vallata,,it/c_l589,,,,,http://www.comune.vallata.av.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l589,Corso Kennedy  1 - 83059 Vallata (AV) Italy,,tributi.vallata@asmepec.it,,2013-05-04,2013-05-04
Comune di Valle di Cadore,,it/c_l590,,,,,http://www.comune.valledicadore.bl.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l590,Piazza I Gennaio 1819 1 - 32040 Valle di Cadore (BL) Italy,,segreteria@comune.valledicadore.bl.it,,2013-05-04,2013-05-04
Comune di Valle di Maddaloni,,it/c_l591,,,,,http://www.comune.valledimaddaloni.ce.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l591,Piazza IV Novembre 34 - 81020 Valle di Maddaloni (CE) Italy,,protocollo.vallemaddaloni@pcert.it,,2013-05-04,2013-05-04
Comune di Valle Lomellina,,it/c_l593,,,,,http://www.comune.vallelomellina.pv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l593,Piazza Municipio  2 - 27020 Valle Lomellina (PV) Italy,,sindaco.comune.vallelomellina@pec.it,,2013-05-04,2013-05-04
Comune di Valle Agricola,,it/C_L594,,,,,http://www.comune.valleagricola.ce.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=C_L594,Piazza Enrico Berlinguer - 81010 Valle Agricola (CE) Italy,,valle.sindaco@asmepec.it,,2013-05-04,2013-05-04
Comune di Valle Aurina,,it/c_l595,,,,,http://www.ahrntal.eu,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l595,Cadipietra 96 - 39030 Valle Aurina (BZ) Italy,,ahrntal.valleaurina@legalmail.it,,2013-05-04,2013-05-04
Comune di Vallebona,,it/c_l596,,,,,http://www.vallebona.info,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l596,Via Del Municipio N.3 - 18012 Vallebona (IM) Italy,,comune.vallebona.im@legalmail.it,,2013-05-04,2013-05-04
Comune di Valle Castellana,,it/c_l597,,,,,http://www.comune.vallecastellana.te.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l597,Frazione Capoluogo - 64010 Valle Castellana (TE) Italy,,postacert@pec.comune.vallecastellana.te.it,,2013-05-04,2013-05-04
Comune di Vallecorsa,,it/c_l598,,,,,http://www.comune.vallecorsa.fr.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l598,Piazza Vittime Civili Di Guerra 22 - 03020 Vallecorsa (FR) Italy,,comunedivallecorsa.fr.protocollo@pa.postacertificata.gov.it,,2013-05-04,2013-05-04
Comune di Vallecrosia,,it/c_l599,,,,,http://www.comune.vallecrosia.im.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l599,Via O. Raimondo 73 - 18019 Vallecrosia (IM) Italy,,comune.vallecrosia@legalmail.it,,2013-05-04,2013-05-04
Comune di Valledolmo,,it/c_l603,,,,,http://www.comune.valledolmo.pa.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l603,Via Chiavetta - 90029 Valledolmo (PA) Italy,,responsabile.utc@pec.comune.valledolmo.pa.it,,2013-05-04,2013-05-04
Comune di Valledoria,,it/c_l604,,,,,http://www.comune.valledoria.ss.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l604,Corso Europa  77 - 07039 Valledoria (SS) Italy,,protocollo@pec.comune.valledoria.ss.it,,2013-05-04,2013-05-04
Comune di Vallemaio,,it/c_l605,,,,,http://www.comune.vallemaio.fr.it/,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l605,Via Martiri Civili  13 - 03040 Vallemaio (FR) Italy,,comunevallemaio.fr.protocollo@pa.postacertificata.gov.it,,2013-05-04,2013-05-04
Comune di Valle Mosso,,it/c_l606,,,,,http://www.comune.vallemosso.bi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l606,Via Roma 40 - 13825 Valle Mosso (BI) Italy,,vallemosso@pec.ptbiellese.it,,2013-05-04,2013-05-04
Comune di Vallelonga,,it/c_l607,,,,,http://www.comune.vallelonga.vv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l607,Corso Umberto I - 89821 Vallelonga (VV) Italy,,servizidemografici.vallelonga@asmepec.it,,2013-05-04,2013-05-04
Comune di Vallelunga Pratameno,,it/c_l609,,,,,http://www.comune.vallelunga.cl.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l609,Via Garibaldi  180 - 93010 Vallelunga Pratameno (CL) Italy,,comune.vallelunga.cl.it@pec.it,,2013-05-04,2013-05-04
Comune di Vallepietra,,it/c_l611,,,,,http://www.comunevallepietra.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l611,Piazza Italia N.1 - 00020 Vallepietra (RM) Italy,,infovallepietra@pec.it,,2013-05-04,2013-05-04
Comune di Vallerano,,it/c_l612,,,,,http://www.comune.vallerano.vt.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l612,Piazza A.Xerry De Caro  13 - 01030 Vallerano (VT) Italy,,pec@pec.vallerano.net,,2013-05-04,2013-05-04
Comune di Vallermosa,,it/c_l613,,,,,http://www.comune.vallermosa.ca.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l613,Via Adua N. 2 - 09010 Vallermosa (CA) Italy,,PROTOCOLLO.VALLERMOSA@SERVIZIPOSTACERT.IT,,2013-05-04,2013-05-04
Comune di Vallesaccarda,,it/c_l616,,,,,http://www.comune-vallesaccarda.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l616,Via F. Tedesco  2 - 83050 Vallesaccarda (AV) Italy,,rag@pec.comune-vallesaccarda.it,,2013-05-04,2013-05-04
Comune di Valle Salimbene,,it/c_l617,,,,,http://www.vallesalimbene.org,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l617,Via Valle 4 - 27010 Valle Salimbene (PV) Italy,,staff@pec.vallesalimbene.org,,2013-05-04,2013-05-04
Comune di Valle San Nicolao,,it/c_l620,,,,,http://www.comune.vallesannicolao.bi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l620,Frazione Chiesa 1 - 13847 Valle San Nicolao (BI) Italy,,valle.san.nicolao@pec.ptbiellese.it,,2013-05-04,2013-05-04
Comune di Valli del Pasubio,,it/c_l624,,,,,http://www.comune.vallidelpasubio.vi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l624,Via Bruno Brandellero  46 - 36030 Valli del Pasubio (VI) Italy,,vallidelpasubio.vi@cert.ip-veneto.net,,2013-05-04,2013-05-04
Comune di Vallinfreda,,it/c_l625,,,,,http://www.comunevallinfreda.rm.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l625,Piazza Del Mercato  6 - 00020 Vallinfreda (RM) Italy,,anagrafe.vallinfreda@pec.it,,2013-05-04,2013-05-04
Comune di Vallo di Nera,,it/c_l627,,,,,http://www.comune.vallodinera.pg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l627,Via Guglielmo Marconi  8 - 06040 Vallo di Nera (PG) Italy,,comune.vallodinera@postacert.umbria.it,,2013-05-04,2013-05-04
Comune di Vallo della Lucania,,it/c_l628,,,,,http://www.comune.vallodellalucania.sa.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l628,Piazza Vittorio Emanuele  44 - 84078 Vallo della Lucania (SA) Italy,,prot.vallodellalucania@legalmail.it,,2013-05-04,2013-05-04
Comune di Vallo Torinese,,it/c_l629,,,,,http://www.vallo-torinese.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l629,Via Fiano  19 - 10070 Vallo Torinese (TO) Italy,,vallo.torinese@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Valloriate,,it/c_l631,,,,,http://www.comune.valloriate.cn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l631,Piazza Michelangelo Berardengo N. 1/A - 12010 Valloriate (CN) Italy,,valloriate@cert.legalmail.it,,2013-05-04,2013-05-04
Comune di Valleve,,it/c_l632,,,,,http://www.comune.valleve.bg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l632,Via IV Novembre 4 - 24010 Valleve (BG) Italy,,comune.valleve@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Valmacca,,it/c_l633,,,,,http://www.comune.valmacca.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l633,Piazza Bisio 1 - 15040 Valmacca (AL) Italy,,protocollo@pec.comune.valmacca.al.it,,2013-05-04,2013-05-04
Comune di Valmadrera,,it/c_l634,,,,,http://www.comune.valmadrera.lc.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l634,Via Roma  31 - 23868 Valmadrera (LC) Italy,,info@pec.comune.valmadrera.lc.it,,2013-05-04,2013-05-04
Comune di Valmala,,it/C_L636,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=C_L636,Borgata Chiesa 18 - 12020 Valmala (CN) Italy,,valmala@postemailcertificata.it,,2013-05-04,2013-05-04
Comune di Val Masino,,it/c_l638,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l638,Via Roma 2 - 23010 Val Masino (SO) Italy,,protocollo.valmasino@cert.provincia.so.it,,2013-05-04,2013-05-04
Comune di Serra San Bruno,,it/c_l639,,,,,http://www.comune.serrasanbruno.vv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l639,Piazza Carmelo Tucci  1 - 89822 Serra San Bruno (VV) Italy,,info@pec.comune.serrasanbruno.vv.it,,2013-05-04,2013-05-04
comune di Valmontone,,it/c_l639a,,,,,http://www.comune.valmontone.rm.gov.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l639a,Via Nazionale 5 - 00038 Valmontone (RM) Italy,,protocollo@cert.comune.valmontone.rm.it,,2013-05-04,2013-05-04
Comune di Valmorea,,it/c_l640,,,,,http://www.comune.valmorea.co.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l640,Via Roma  85 - 22070 Valmorea (CO) Italy,,comune.valmorea@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Valmozzola,,it/c_l641,,,,,http://www.comune.valmozzola.pr.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l641,Via Provinciale  1 - 43050 Valmozzola (PR) Italy,,protocollo@postacert.comune.valmozzola.pr.it,,2013-05-04,2013-05-04
Comune di Valnegra,,it/c_l642,,,,,http://www.comune.valnegra.bg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l642,Via Locatelli  13 - 24010 Valnegra (BG) Italy,,comune.valnegra@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Valpelline,,it/c_l643,,,,,http://www.comune.valpelline.ao.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l643,Frazione Les Prailles  7 - 11010 Valpelline (AO) Italy,,protocollo@pec.comune.valpelline.ao.it,,2013-05-04,2013-05-04
Comune di Valperga,,it/c_l644,,,,,http://www.comunedivalperga.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l644,Via Matteotti 19 - 10087 Valperga (TO) Italy,,protocollo@pec.comunedivalperga.it,,2013-05-04,2013-05-04
Comune di Valsavarenche,C_VALSAVARENCHE,it/c_l647,,,,,http://www.comune.valsavarenche.ao.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l647,Frazione Degioz 166 - 11010 Valsavarenche (AO) Italy,,protocollo@pec.comune.valsavarenche.ao.it,,2013-05-04,2013-05-04
